,Unnamed: 0,Cod_Personal,SpanishC,Resources,Spanish Comprehension Effect,Family Resources Effect
5024,5024,C424IQP,0.5257229486660419,1.599703860880658,0.33039321930446014,0.46161987376172264
5025,5025,C424NSM,-0.6812373600678725,0.0135060253247346,-0.4281270297870763,0.2907190129180063
5026,5026,C425LVS,0.0858500300305563,-0.1594606624463883,0.05395288121081829,0.29866701559753084
5027,5027,C425NNU,-1.535088147261159,-1.00170363110533,-0.9647338321004401,-0.05295519084521866
5028,5028,C449IKK,-0.2100531062695796,0.6915076817971463,-0.13200892633924893,0.3625460877279433
5029,5029,C458QCI,0.5672545351773285,1.2565510172330687,0.35649395278984997,0.4102066150952176
5030,5030,C519QCN,-0.6504130085184656,-0.6529793225339936,-0.4087553117229856,0.2323450384244289
5031,5031,C520HAF,-0.4800882457599592,-0.5324372813820604,-0.30171386177707743,0.2634269856181665
5032,5032,C522QGL,0.4280287433356972,0.6467413599896302,0.26899680682449556,0.21149934636210826
5033,5033,C544JED,0.5474161399711763,1.1075890534001391,0.3440264139946996,0.39897912465484886
5034,5034,C576PNB,-0.0189012544233595,0.1584669345544067,-0.01187858797808228,0.3121310703199222
5035,5035,C621SUV,-0.8426725507127004,-1.3475308390616412,-0.5295817836294001,0.15147726739283893
5036,5036,C644LMT,0.0277612245686236,-1.6051965477516628,0.01744668057640391,0.1772145047468654
5037,5037,C655ZSG,-0.2473933167718114,1.0444898774061566,-0.15547556858616265,0.3902124670122034
5038,5038,C656KFP,0.6299507977389845,1.5055644969668944,0.3958957329074263,0.39544523715459473
5039,5039,C691QAW,0.1832893132326381,-0.5945176722446979,0.11518908660291946,0.23544127869594728
5040,5040,C691TYE,0.6862120641755483,0.2470311216854085,0.4312534074911361,0.3014687371700118
5041,5041,C696TRF,-0.3797377866180553,1.1791535029521405,-0.23864811328977747,0.39956300739571554
5042,5042,C718KMH,0.118974340004337,0.4158633432508856,0.07477001966225061,0.34948385432458223
5043,5043,C721PZD,-0.7936663942818188,-0.6087817792260838,-0.4987836192539997,0.2446976239472576
5044,5044,C723HEJ,0.6068452672836349,-0.2776614104351415,0.38137494660686566,0.28607488600190867
5045,5045,C730VCN,0.7767341122558441,-0.4011667070742248,0.48814244183740085,0.216152462352465
5046,5046,C784MQY,-0.5865411245588736,-0.2037167382723035,-0.3686147064517179,0.29203296298133785
5047,5047,C789YNU,-0.0968320478386198,-1.257704422045789,-0.06085458528759788,-0.07061689742024141
5048,5048,C797BUE,-1.4251425127797446,-0.5486364390702269,-0.895637947629433,0.002025427202289054
5049,5049,C799DLU,-0.1981694112433399,-0.6767232858158742,-0.12454055870014508,-0.03545339280167347
5050,5050,C822YHE,0.3409321951521789,-0.7323735925413697,0.21426054503932046,0.20438935072716946
5051,5051,C828DRX,0.3030849078313288,0.8208785147714304,0.1904752278268892,0.380654965812044
5052,5052,C865RGQ,-0.0869881105919541,-0.0172142827692877,-0.054668113637825956,0.32713377871906757
5053,5053,C870HLN,-1.0998021408777865,0.7081643523404396,-0.6911761619776146,0.107946439892947
5054,5054,C920EAK,-1.3423091116309305,0.8448939796949498,-0.8435808819431501,0.33740716372595647
5055,5055,C922FKY,-1.4941842599411548,0.0058655588593569,-0.9390275793146065,0.1626883950974451
5056,5056,C929HQV,0.5401167914781582,0.6153922914129528,0.33943910188752846,0.33164934845097993
5057,5057,C942QGJ,0.1416345796422079,0.1821394438722623,0.08901096071906298,0.3260306113908048
5058,5058,C952UVU,0.4287973892021566,1.257063267943724,0.2694798661677656,0.41024788959245423
5059,5059,C969JXV,-0.6470696457160852,-1.0410076108891817,-0.4066541586301178,-0.08460384170074423
5060,5060,D183DER,1.0104924559543464,0.9389482938072776,0.6350490433273946,0.3858909142694342
5061,5061,D237VQC,0.3740239854824246,0.8765839286935141,0.23505724635795233,0.32038714143307256
5062,5062,D384YGV,-0.1316211201827277,-0.5755143136792742,-0.08271795198587573,0.25349066459185315
5063,5063,D387FLV,-0.4139620442289272,-0.3220490642139296,-0.2601565193410112,0.27937900428562534
5064,5064,D389FCZ,-1.6299691862210297,1.554025891778514,-1.0243622960897816,0.2781121429092963
5065,5065,D533VHJ,0.4577787792144263,1.0498208698977964,0.2876933658264127,0.39482444962679175
5066,5066,D538NKJ,0.5203623704602969,0.9759340158350956,0.3270243370914554,0.3557831652485835
5067,5067,D638SUF,0.7970023032321567,0.5519493171702261,0.5008800879362312,0.3539334605091541
5068,5068,D639HRA,-0.5529736478998867,-1.3771732610508962,-0.34751905767809915,0.014462777685641248
5069,5069,D758NSL,0.3910656809612713,0.6936058698206816,0.24576718520682517,0.3663473778507903
5070,5070,D777DJU,-1.0104091389860328,-1.4415187423787883,-0.6349966823615025,0.19381016011265884
5071,5071,D840BXG,-0.8011080785368094,-0.3635558924738425,-0.5034603829834361,0.29555780824880684
5072,5072,D959JME,0.5522342515512616,0.7669081509628594,0.34705438034076,0.31232512747909724
5073,5073,E061TYK,-0.8018844169856014,-2.167176914864288,-0.5039482767685886,0.10744439836235198
5074,5074,E156LDZ,-0.7115342608797086,-0.4039987721673255,-0.44716726879427454,0.24867291427738572
5075,5075,E165KPS,0.7860891290518615,0.8974622003821084,0.49402164898201206,0.3491852096523614
5076,5076,E369GAK,-0.6346809028430027,-0.5188795343154428,-0.39886839114296735,0.11091853529230689
5077,5077,E438BZT,-1.4358309479513796,-0.802464944892128,-0.9023551482284252,-0.04558500150835154
5078,5078,E532PZH,-0.4413606475015236,0.9805356661130566,-0.2773753087483368,0.3605707172401518
5079,5079,E574RWE,0.0841679347380542,-1.36293748022333,0.05289576000224864,0.13865797714643857
5080,5080,E596ZVN,-0.5409279876436202,-0.537888969527832,-0.3399489021792495,0.23822395983364825
5081,5081,E644YUW,0.1625855028085352,0.0162052496740635,0.10217767328104474,0.28286998929458834
5082,5082,E771WUP,1.7070437274685906,-0.3984645268266741,1.0728001774373814,0.21559510036049992
5083,5083,C022NJH,-0.5928884866801478,0.7681056135091441,-0.37260373795711477,0.35236419354106563
5084,5084,C025RHC,-0.6667363221327974,0.3302384272800923,-0.4190137798922747,0.19832521312362894
5085,5085,C052FEE,-0.4368843368465088,0.9520771368119,-0.2745621489049824,0.23863839443497797
5086,5086,C075UMA,-0.226835502412133,0.7616291310627142,-0.1425559072219557,0.3455517383763479
5087,5087,C083MHQ,0.6689448783027847,0.2186591410228918,0.42040175807520985,0.32456585992446674
5088,5088,C124XDM,-1.045273503169809,1.789281279338326,-0.6569073665933947,0.31471659723325307
5089,5089,C125RCY,-1.242942897065802,0.8230031133540453,-0.7811336868880884,0.39745349604681723
5090,5090,C173XFL,-0.3371644148696003,-1.2613946594434058,-0.211892664656028,0.1738836762425644
5091,5091,C182QVE,-0.6208407551801495,-0.0579875653916952,-0.39017048104872126,0.16388757685132482
5092,5092,C215XRW,-0.5437026010647261,0.6199475900369054,-0.3416926218758133,0.337530237379425
5093,5093,C254XDV,-0.6777436032815507,-0.2453064475566267,-0.42593136084200056,0.25686908877338455
5094,5094,C323DYE,-0.6063288165092813,0.9063225185263388,-0.3810503805319323,0.3893183729233097
5095,5095,C343PNF,0.0118613251732209,0.8048746519361917,0.00745430919297174,0.14127769942539908
5096,5096,C370RVE,-0.4516986250132989,0.8981171929181325,-0.28387226247630176,0.3808130087718305
5097,5097,C377TYU,-0.1802230769226707,0.5605048032901241,-0.11326209504173904,0.31890269125099135
5098,5098,C414FZE,0.9854646875387858,-0.2884278007105504,0.6193202169563846,0.2640646469509696
5099,5099,C414NZC,-0.5935583613480562,0.0257309865075164,-0.3730247240461229,0.2967178986987005
5100,5100,C414RZL,-0.5661224196937475,0.9055768413927888,-0.35578246914586265,0.38346933851136017
5101,5101,C416DIS,-0.4004049124321102,1.3108069577882742,-0.2516364719847932,0.29418682944416585
5102,5102,C416HIN,-0.5055123134620295,0.5128086418864319,-0.317691744418905,0.35481944001746735
5103,5103,C416KIT,-0.5706508176538818,0.8228638155927835,-0.35862836351691263,0.37491024670930356
5104,5104,C416RIZ,1.2412093308769971,1.1497385407366467,0.7800442185370302,0.40341772293578143
5105,5105,C449GLS,0.5568509181327986,0.601382798552961,0.34995574756887826,0.33341501221588954
5106,5106,C525TGH,0.1374554119382341,-0.1752838303337514,0.08638454185104007,0.26933530197045064
5107,5107,C576QMV,0.2499657091442722,0.8171190933671315,0.15709220145221517,0.34762833968826534
5108,5108,C577MBA,-0.6236676120854933,-0.4354298649202988,-0.3919470334245295,0.23765548781215887
5109,5109,C615GME,0.4342827332447761,-1.209588465868982,0.2729271580956377,0.07035952803085645
5110,5110,C615GPG,-0.2646891118451111,-0.7532138486482254,-0.16634519759740773,-0.03303860907809855
5111,5111,C622EQG,-0.4971507065033607,0.3443602945095781,-0.31243685066042826,0.3101217710346456
5112,5112,C624BPS,-0.5925518964486285,0.8221549062722245,-0.37239220614086005,0.22791492945989822
5113,5113,C624INZ,-0.6658262465426713,0.0426988732269785,-0.41844183833104914,0.2553666334895454
5114,5114,C627BSP,0.7069164720979051,0.1300059888327219,0.4442651963137801,0.3160281282965728
5115,5115,C666CAD,0.109113020368485,0.6305799555174909,0.06857262396296357,0.3328730914094081
5116,5116,C691GID,0.4119097947840159,1.201818043792194,0.2588667729020542,0.4052836433057299
5117,5117,C713AUV,-0.4270207792268258,1.1032791914853672,-0.2683633467335515,0.369960767276343
5118,5118,C713DUV,0.7696139302667008,0.0078097632230918,0.4836677278166495,0.19255841854152236
5119,5119,C713FUK,-0.6309816533266868,0.6014704926301446,-0.39654357926285577,0.3268781342960892
5120,5120,C713GUP,1.0867739252037991,0.3218406667824162,0.6829885146069917,0.33287969045949695
5121,5121,C713IUM,0.7612738098094363,0.8043472301686992,0.47842633735756,0.37203266401901003
5122,5122,C713KUR,-0.2476433649970333,0.0649824569766368,-0.15563271264525697,0.30361870556198417
5123,5123,C713SUC,-0.1682903500095446,-0.3733930845641514,-0.10576291306782615,0.26457178822250293
5124,5124,C713XTW,-0.58534944783379,0.8111368328282476,-0.367865791247294,0.2335225466255683
5125,5125,C744HQL,0.6714730104611757,0.7376392408294591,0.421990575388126,0.34723977561179376
5126,5126,C792PAC,-0.0422640038264507,0.8433047896997166,-0.02656102481420749,0.22466933114352988
5127,5127,C814BTM,0.7527810562141966,2.157421021560692,0.4730890238386989,0.468482657361065
5128,5128,C861UUE,0.6512686233249948,0.2111324603044941,0.40929302713208277,0.17693698861109625
5129,5129,C950ARY,0.5239245104649086,-0.0698720462038427,0.32926298181244984,0.15918952185918703
5130,5130,C967CLX,0.4491391658341766,1.1024338876279909,0.2822637575403574,0.3712871789392628
5131,5131,D054ERH,-0.3834609268757339,1.5174597911306404,-0.2409879394259157,0.4292164591891924
5132,5132,D464QJQ,1.3131249951799169,1.6572774516304924,0.8252399778390538,0.4407573438223092
5133,5133,D488PEM,0.2519483551519277,0.7665429139928085,0.15833820526253495,0.345947665440481
5134,5134,D658AWM,0.708552674503425,-0.3522040520793155,0.445293475907747,0.2524103948220684
5135,5135,D677FHI,-0.3135727419027387,1.9881258085972304,-0.1970663596600656,0.441981968539376
5136,5136,E040BMF,-0.5408526188096653,0.2262170244327727,-0.3399015362581902,0.30268612131449585
5137,5137,E096ZBM,0.2703622678706171,0.5695443729409049,0.16991052090627112,0.20177193528388943
5138,5138,E168BAT,-1.2439868365521507,0.427117681153204,-0.7817897558851313,0.1946163962873653
5139,5139,E259BJT,0.6240886528693096,1.1660295960681235,0.3922116386132064,0.3752417481046473
5140,5140,E351IRT,0.1742363533459156,-1.1546347739245453,0.10949970863530786,0.06450176536766707
5141,5141,E355XRJ,0.8104377931701244,1.069694402607246,0.5093236888572128,0.2624564665543037
5142,5142,E399HEF,0.0323171491818835,0.5462226298191349,0.02030987421043253,0.1981126254449143
5143,5143,E745NUV,-0.5433932674431746,-0.0733943110046713,-0.34149821961256255,0.29963919034305225
5144,5144,E794ZKR,-0.3407536847414641,-0.1524567918608917,-0.21414835927793213,0.2688001922053259
5145,5145,E828CZG,-1.207702512779835,0.694514277097347,-0.7589866909402986,0.10684658784553716
5146,5146,E939BWY,-1.1887048181586612,0.90769179607104,-0.7470474946370385,0.09043547251509237
5147,5147,E975SAN,-0.4084244492370608,1.2046552434556623,-0.2566763900424722,0.40289287924317196
5148,5148,C125ZYS,-0.1106612214325293,-0.8900487321884595,-0.06954559867327076,0.2132432187682589
5149,5149,C217WTS,-0.7142760505873926,0.8125429768055288,-0.44889036026379486,0.38115556200341183
5150,5150,C218MID,-1.4184126882126906,0.9648755109222346,-0.8914085556850543,0.39079474747258197
5151,5151,C317QGK,-0.1992219713097886,0.7740955249268121,-0.1252020453439138,0.35512271326965295
5152,5152,C323JMB,-1.3772341183215788,-0.5158375653748893,-0.865529677262114,0.292407039280342
5153,5153,C323VBN,-0.4858107570844802,0.0789765525618666,-0.30531020267072134,0.288152653999588
5154,5154,C371JTN,0.2761603025984939,0.825718691952939,0.17355432486088818,0.37932271676822193
5155,5155,C419HLB,0.6434751853139611,-0.6229026075924804,0.40439520199348333,-0.015955088351488615
5156,5156,C423ZYU,-0.5499617393084708,1.292096426716661,-0.3456262086436531,0.4173906219009429
5157,5157,C429KQD,-0.3594364614308914,1.3926409221069822,-0.22588964383023974,0.3802823863955972
5158,5158,C454SJS,0.6959792924182651,0.4299401375709327,0.43739167098330595,0.339970381877606
5159,5159,C523JSD,0.6899585206118196,1.2559986080347394,0.4336078867964515,0.38176611867145605
5160,5160,C523KTA,0.4113034829174514,0.2088267077768566,0.25848573317379986,0.26302751459649554
5161,5161,C523XNJ,-0.0694827505485511,0.5778230042189269,-0.04366678247185937,0.35293440130649706
5162,5162,C528XDC,0.5569833943346827,1.734802726161112,0.3500390029012406,0.44121497548416877
5163,5163,C566XSA,-0.055705342116372,1.1476001921185015,-0.035008301161256285,0.3968326465797115
5164,5164,C618BEE,-0.5244294881224647,1.704651122318526,-0.32958033754968774,0.43022064934250204
5165,5165,C623JKL,0.3145180589481239,-0.1741135192275562,0.19766044889029738,0.296206184173931
5166,5166,C633SDD,-0.1820546792947093,1.6292790780226898,-0.11441317472300273,0.41056804264700175
5167,5167,C817BCN,-1.1432325492584543,1.1133836060742457,-0.7184702195739308,0.39531367630737213
5168,5168,C820ZJP,-0.2867519186596707,1.25234079846002,-0.1802106790051543,0.42134158181150455
5169,5169,C823ZGI,0.7396417861025754,1.6248755947394409,0.4648315837507125,0.415765807215434
5170,5170,C840RNN,-0.2122655992704931,0.8747030760564051,-0.13339937864329082,0.10623648535452848
5171,5171,C923VPV,-0.3014707453736733,-1.1279373131850852,-0.18946079934850835,0.23552321554754155
5172,5172,C972FJV,-0.4501413284749357,1.0173431608532444,-0.28289357166961926,0.3640364583268599
5173,5173,D032LPQ,-0.6378108872381175,-0.73736063316695,-0.4008354455074357,0.2215372448981779
5174,5174,D053NNR,0.6110390424715738,1.858593101271148,0.3840105456213239,0.48236037428175127
5175,5175,D057UAU,0.719178717587213,2.5847224824388206,0.45197146588674403,0.48932776032652714
5176,5176,D065QYM,0.4512187530225841,1.121212589274645,0.2835706845210906,0.42484059541461494
5177,5177,D087KUD,-0.4232321370048144,1.128563269739997,-0.2659823555599699,0.3962617992214663
5178,5178,D127PFR,0.0930265524271003,2.1662963445512395,0.058463002642688514,0.4999001243913125
5179,5179,D129ICV,0.181102852052818,0.2955185247725461,0.11381499412718112,0.35903532778671937
5180,5180,D159GKJ,-1.248470538754149,-0.1833383494941112,-0.784607560983196,0.0038010138353293463
5181,5181,D198TPS,-0.4543540003452747,1.977792665958176,-0.28554104639874456,0.45732835070944855
5182,5182,D278FLM,-0.4200354181236815,1.1061911600410903,-0.263973361573634,0.37019539855279887
5183,5183,D357RZZ,-0.1311431679701593,0.5297135309518626,-0.08241758052485267,0.31585319445502896
5184,5184,D361VWP,-0.0248776031902103,-0.059306417716417,-0.015634454283283993,0.32994539527326144
5185,5185,D531JVN,1.01339453690169,1.1391405431729151,0.636872870629033,0.3696807076462809
5186,5186,D534HRB,-0.33516197516811,1.6735337524478675,-0.21063422139971372,0.4144089590367922
5187,5187,D536BFS,-0.1641216267487761,0.797785974955873,-0.10314305806242936,0.348965053402869
5188,5188,D567ZIS,0.7645454819061465,1.257479058716966,0.48048243606750485,0.38161030072193824
5189,5189,D573ZYW,-0.3264903798705117,2.023150859816001,-0.205184513917572,0.4450792099090946
5190,5190,D582UPI,1.235444690835352,1.570096541704089,0.7764214016401776,0.4245977656681733
5191,5191,D638MTG,-0.5548875800489198,-0.0074557832325495,-0.3487218779199278,0.27996353705217386
5192,5192,D647QUR,-0.3181950906932181,1.3283604816443522,-0.19997129790084361,0.3535088265882883
5193,5193,D865JFH,-0.1346617171027643,2.1704713597307164,-0.0846288303440816,0.45277997925813224
5194,5194,D984JJU,-0.1224909649526368,1.4038641290101328,-0.07698006021821882,0.39290526345070187
5195,5195,C020KXL,0.1680856479264089,0.9475425956835334,0.10563426701876717,0.3584452782104375
5196,5196,C021APD,-0.5315521174015313,1.1048490132927855,-0.33405658958204465,0.4260288106734776
5197,5197,C022KEC,-0.7746767651928229,0.8203856949533772,-0.4868494917748197,0.3786179066520472
5198,5198,C022QDL,0.2971557004682474,1.1541840579604643,0.18674898777291626,0.4353414865273204
5199,5199,C050ANV,-0.2881451377361191,1.847762215642659,-0.18108625450938548,0.33947912933712004
5200,5200,C056MMN,-0.0209748638639348,-0.4156062527867941,-0.013181758213260654,0.2765281825831352
5201,5201,C069ICF,0.4653688361532642,0.7983370793256981,0.29246337511189247,0.3745611941483228
5202,5202,C119KWA,-0.6945056058782725,1.5327313219780276,-0.436465525298722,0.2787326692381877
5203,5203,C119ZWX,-0.5546694869401121,2.7924212607854018,-0.34858481621373844,0.5587228059415686
5204,5204,C120MFE,0.4539901854945524,1.9780921925561228,0.2853124051342422,0.49488346516728693
5205,5205,C120RKP,0.1462447959523983,0.5268433213751925,0.0919082742418579,0.3645322564108556
5206,5206,C122FGC,-0.5816667758033629,0.5084652632028663,-0.36555139757119026,0.3777487535161277
5207,5207,C149QTR,0.61430876955893,2.0101321117294906,0.3860654219804019,0.4974650751638697
5208,5208,C151ITB,0.7850746111069107,2.518137716735748,0.49338407009996993,0.512633797446923
5209,5209,C181VWA,0.3119290115077809,0.8572397762719051,0.19603334906344494,0.37869294097421013
5210,5210,C227HQU,-0.3775120388639046,0.9708757903957148,-0.23724933096969908,0.41300744944851653
5211,5211,C248CZI,0.4275872558298952,2.1430064524151105,0.2687193517910132,0.48957964770353524
5212,5212,C320IPG,0.7838301237754883,1.5562314263892587,0.4926019658055777,0.4583921961227682
5213,5213,C320NHN,0.0800820416587495,-0.9664816792656638,0.050327960039110956,0.22927759055931576
5214,5214,C321DYG,0.6101854276614517,2.2955496513697136,0.38347408711998243,0.523357011413018
5215,5215,C321STS,0.1502834565090509,0.6079046722610346,0.09444639068964875,0.3968932785046895
5216,5216,C322CXF,-0.7899566772070793,0.9775110084268962,-0.4964522289843874,0.4014590400442146
5217,5217,C322MYY,0.2408884999894113,1.4324676660019056,0.15138758391062956,0.454935449797239
5218,5218,C343VRS,-1.0458362448242051,-0.2502527630311272,-0.6572610244036623,0.2923514297953832
5219,5219,C348KRD,0.3246472564307038,0.6781903714867293,0.20402619376358447,0.369620832171791
5220,5220,C418TDE,0.2041204613007563,-0.9726998829552016,0.12828052590473593,0.2384951908706096
5221,5221,C421JBC,0.3789450478848991,-0.432439513666422,0.2381499126638025,0.2753916195050261
5222,5222,C421NCX,0.0004263347414793,0.9850297989563755,0.0002679322028762317,0.4148676639826673
5223,5223,C425BKP,0.2736528607656147,0.1053492770278579,0.1719785104866332,0.3261321955365091
5224,5224,C425BKS,0.5541542615607137,0.6359922043128571,0.3482610202443999,0.36487474920147905
5225,5225,C425XIM,0.5235535815097482,1.0588938181376293,0.3290298696533941,0.3939033828578516
5226,5226,C432EJR,-0.7784146428037697,0.8206479769037094,-0.489198579674407,0.36853476589160283
5227,5227,C459CLH,0.3283475745019709,0.9118522314953657,0.20635167718240513,0.408471411654515
5228,5228,C499MRB,0.8611582525173809,0.5031254791251235,0.5411992154836645,0.37759360645914547
5229,5229,C519KRT,0.0052749676202972,0.2716099996626397,0.0033150798119407883,0.3334004468684571
5230,5230,C562WSX,-0.7751714325161835,1.9878316788909949,-0.48716036793091005,0.4766448691660341
5231,5231,C572LUX,0.7031089373733456,1.112263728377089,0.4418723320523802,0.3993557856440969
5232,5232,C576EAI,0.3097067924415776,0.653235521668346,0.19463678436497472,0.369110054167163
5233,5233,C581SKS,0.3160696461631948,-0.3249987506914831,0.19863555164417118,0.3090372740237817
5234,5234,C621BIX,-0.8321076888912476,0.320128180489456,-0.5229422433210429,0.3528280142794727
5235,5235,C689YMB,1.113484356750878,0.624154095420684,0.6997748190478443,0.36075131519840764
5236,5236,C718MXF,0.0143598543608631,0.820333065919012,0.009024522370703211,0.4062718990088572
5237,5237,C722DRP,0.1795774555040103,2.0920532468902957,0.11285635102865313,0.5012908257967819
5238,5238,C722GXY,1.1385665043148998,1.5516134868782423,0.7155378202669729,0.45774500161887294
5239,5239,C722HXY,0.4596986820896896,0.9823409708904042,0.28889993840103523,0.4141510275512994
5240,5240,C722HYE,-0.4424985458264319,0.1756593199464366,-0.2780904266479103,0.36907225535139254
5241,5241,C734UAG,0.2553963753788898,-0.3587171764299846,0.160505130837885,0.30659552366407494
5242,5242,C770RPY,-0.5435896932122374,2.4946665382702498,-0.34162166437060415,0.5352312641502599
5243,5243,C792MZH,0.3326886995069028,0.9944137081011906,0.20907987892711088,0.41484868094298033
5244,5244,C820ZSI,-0.2255177507928286,0.8225576568601063,-0.1417277596190208,0.3790680170059956
5245,5245,C821NNG,-0.7107042559573241,1.986766675443205,-0.44664564804509277,0.506611780818894
5246,5246,C854ZJT,-0.6750193991165129,1.7388592287259632,-0.42421932109480426,0.4724377367944048
5247,5247,C922JIK,0.3910015831594327,1.4077033399535015,0.24572690262233166,0.46111033681435043
5248,5248,C939GNZ,-0.9724528991319116,1.318300963349489,-0.611142893384028,0.44500523510300083
5249,5249,C991KML,1.2194275248924715,1.5573129939547568,0.7663553335078472,0.45820423824692763
5250,5250,D028HNH,-0.3761119059603125,1.9322206646712976,-0.236369410436183,0.4664236189842531
5251,5251,D128LDU,-0.7872359401786693,0.9668186965838436,-0.49474236817656436,0.41290032344363026
5252,5252,D230GYF,0.432356766576609,1.1191728153424816,0.2717167747000043,0.4246762410432588
5253,5253,D232XDQ,-0.5357241005463407,1.771756883398233,-0.3366784932778886,0.356343713278352
5254,5254,D239JYS,0.3404365336212029,1.1899912461683606,0.21394904406847629,0.404843575025699
5255,5255,D267IWH,-0.6461834612379537,-0.2394734929024053,-0.4060972315578444,0.31520358999797404
5256,5256,D337APR,-0.8522796302356329,1.2533660993225222,-0.5356194008567811,0.41350521501869697
5257,5257,D484ENI,0.442693442460289,1.6986516596122154,0.2782129104132757,0.46986767756248554
5258,5258,D551BCU,0.5242275135701794,0.9641536752720156,0.32945340563104797,0.409516009114014
5259,5259,D591BWV,-0.9909755555365934,-0.1516403725986377,-0.6227835495416895,0.30007222348572876
5260,5260,D657SQY,0.5407266140667575,1.4298330935292396,0.33982234794662314,0.42316881397907086
5261,5261,D761XCH,-0.2507688987788204,2.331414971116537,-0.157596969999496,0.519457931348523
5262,5262,D835VWV,-0.6965346698561743,0.7961202270882443,-0.43774070071485083,0.37171297560575073
5263,5263,D845KJH,0.493806225403739,1.93869620607486,0.31033499476806004,0.4892092182642561
5264,5264,D868ZUE,0.6077188982717956,1.9917981477597952,0.38192398437551345,0.46844903437793106
5265,5265,D948TNN,0.0222938333214127,1.2232549793451617,0.014010671172693213,0.4145878194883175
5266,5266,E164LVX,0.6613664311873525,1.242769141861483,0.4156390450413781,0.4062016674651668
5267,5267,E191ULZ,0.3083974887172331,1.643454821334514,0.1938139458839247,0.4689226139515699
5268,5268,E278SWL,-0.0669769256188347,-0.7623258027294882,-0.0420919842484927,0.24021188466662635
5269,5269,C016KSA,-0.4456773209290826,1.1173811878678102,-0.28008814377681723,0.2450281477467652
5270,5270,C021QRR,0.2007366986001895,1.6174589189419557,0.1261539832935767,0.41506536626721546
5271,5271,C023DFP,-0.2716448574355617,2.4158148231006287,-0.1707165707400925,0.4773374614348631
5272,5272,C023TPF,-0.3982983789582584,0.3698074402187716,-0.2503126104760566,0.31208627850919707
5273,5273,C169LVH,0.2401907941622642,-0.2363705623122623,0.1509491071902514,0.22815580405875197
5274,5274,C171TZY,-0.3637804517604199,1.030835978752663,-0.2286196463025345,0.3905068287442569
5275,5275,C215PPG,-0.3984008053273009,2.128411600905967,-0.25037698084051463,0.4636385220901043
5276,5276,C215QPW,-0.5844675648953896,0.0944187756680498,-0.3673115674992018,0.2983068927523069
5277,5277,C216UZX,0.5985944628349458,-0.1268271449226352,0.37618968724055707,0.30379239832542765
5278,5278,C232LYU,0.6463365486558617,0.3182758340851,0.40619344011211417,0.3077092500931661
5279,5279,C314XCV,0.6271590187179787,-0.2728277215743468,0.3941412254036599,0.29325495806093815
5280,5280,C316LCD,-0.2847447404891565,-0.6617266130649099,-0.17894925783425714,0.25884857125714633
5281,5281,C317LVI,-0.5101191598271155,0.6141859765637118,-0.3205869400828263,0.32295293594918184
5282,5282,C320IGV,0.5699074434399891,0.6244380600962774,0.3581611862702295,0.30596233457817656
5283,5283,C321XPH,-1.40441728625141,0.0278563388894578,-0.8826130752496267,0.27219395356972736
5284,5284,C392DMG,0.0158598810288403,1.433013788280242,0.009967221640600123,0.4220176870763824
5285,5285,C414GWW,-0.4826914641281931,0.9063490541187896,-0.30334986739451464,0.3596070080178056
5286,5286,C416BUT,-0.4211462746925866,1.0436497114622454,-0.26467148494625325,0.39203927731612853
5287,5287,C416JTH,0.6260422499541828,1.1212648059717127,0.3934393864825601,0.24398746783105624
5288,5288,C455JUS,-0.5665332930765152,0.9605655930810072,-0.3560406845804438,0.24359693647928815
5289,5289,C462XDI,-0.5602672042120849,0.916085934943782,-0.35210272966023337,0.2572514712743419
5290,5290,C515DHB,-0.4672072021853677,0.7304904905859325,-0.29361870544918856,0.34883170035613387
5291,5291,C515JHP,-0.1012499628540159,0.8805682033831963,-0.06363104609885581,0.40342219724296574
5292,5292,C525ZCN,0.5370109408215284,-0.4964166772068018,0.33748721449184504,-0.0016218401455054589
5293,5293,C528UEN,-0.6106454166705909,0.7539519483860365,-0.3837631695158713,0.3501580017896653
5294,5294,C551ZDS,-1.049378040056113,2.47132340764628,-0.6594868833503879,0.21881926400856444
5295,5295,C599YAK,0.0222853319612326,0.9033252868434668,0.014005328450323002,0.40103096308966046
5296,5296,C615BKI,0.9067659624437052,-0.1017800701951389,0.5698616091377682,0.013168388111102401
5297,5297,C615KKB,0.3561732654763708,-0.3285901224887981,0.2238388719942927,0.2881961355071305
5298,5298,C615NJZ,-0.1398845323375253,1.459697800842319,-0.08791113472821305,0.43596374018629924
5299,5299,C642BYT,0.3292424424965346,0.9034274711086514,0.20691406145405739,0.3726560992895179
5300,5300,C642SYJ,0.9597363019798132,0.1107839401433045,0.6031510842337133,0.2875634561109315
5301,5301,C713MPX,-0.1431684946174644,0.6791673390231994,-0.08997495726534319,0.22257723936458473
5302,5302,C714DRP,-0.2762172275510083,1.239868479058519,-0.17359009963231045,0.4145215559927532
5303,5303,C755CBF,1.0788286039699309,0.8349817740896157,0.6779952376965457,0.35096212807341653
5304,5304,C758HJS,-0.4875159712290307,0.4818212537281418,-0.30638185303761334,0.3475451527702874
5305,5305,C813NLL,-0.2958334749629623,2.389481933765819,-0.1859180285339367,0.4786101546800201
5306,5306,C919ZBH,0.6601796738028739,-0.0948897866390474,0.4148932214211878,0.2974072120938074
5307,5307,C939YVG,-0.849150600443237,2.115188836302898,-0.533652946417171,0.4526145987963235
