,Cod_Personal,Spanish Comprehension,Family Resources
5403,C552ETC,-0.5729749045696257,-0.37561274054561616
5404,C553NHF,-0.17959082829000073,0.10833733168062441
5405,C612IRT,0.37811809010353525,-0.8740352796032331
5406,C622GVM,0.48520584489007923,-1.2768433200652118
5407,C774LDW,-0.6233715267878621,-0.38612110121180176
5408,C811HZX,-0.25600417901750117,-0.6407098125409459
5409,C888CLX,0.1900495320969236,0.8221998240731305
5410,C921PAV,-0.2223878302880326,-0.30194842203044836
5411,C927LEE,0.5520109192001821,0.6577807848970699
5412,C979PEE,-0.8319496107195968,-0.644835875230908
5413,D140MWK,-0.046150017955355345,-0.39621389819981445
5414,D227NYH,-0.8345444212741657,-0.5396739128801181
5415,D338ILA,-0.23736571412246127,-0.2964091377458301
5416,D451VHK,-0.43148643102058243,0.8259263983789413
5417,D575JRZ,0.1813025330914623,-1.4276713969405903
5418,D664UBK,-0.3466149029122536,-0.5782866018498315
5419,D742GSB,-0.5638348229867487,-0.297710902517078
5420,D839BJE,0.5981604240889814,-0.33594986126516535
5421,E182PXN,-1.1600304159166837,-0.4191181688262333
5422,E243BWK,0.6425796133059065,0.5984115180211856
5423,E752GUC,-0.3960091307581348,0.3765067764325626
5424,E881HVY,-0.46229464374523566,-0.3739026820421374
5425,E952FST,-0.47445116063399245,-0.6823381021228491
5426,E999BMR,-0.5410444593119597,0.5464841504406537
5427,C012FTE,0.6639101831267232,-0.3209574818287179
5428,C012KTF,-0.1009514921434611,0.4200250782917608
5429,C021UZP,-0.7263032021846951,-0.4573710016722752
5430,C023NVQ,-0.1762498481259313,-0.23381802188474757
5431,C028YUQ,0.12551633403135842,-0.5247783800065915
5432,C040VLJ,-0.38951062847551104,1.0465517874384396
5433,C055PFT,-0.40609616046189345,0.41350269775417503
5434,C069FQF,-0.846029944288396,0.5929178494456897
5435,C076UUV,-0.647019845891012,-0.3531056268448624
5436,C134KQR,-0.7472755284711038,-0.4801076352205192
5437,C211PGR,0.4495402559101291,-0.8816537098988926
5438,C211UZW,0.09571728814830356,0.8899819104247133
5439,C213ESM,-0.4073868389866044,0.14687977803051233
5440,C213RKG,-0.691395102443786,-2.0309315375670494
5441,C215RJS,0.4953952696561138,-0.37176963894957205
5442,C224IQV,0.4720833264316272,-0.8227029163940387
5443,C253PSM,-0.7072193766504034,-1.2066023336439495
5444,C414MSE,-0.7689900700120947,-0.34994297742448266
5445,C416RBS,-0.11743577765708588,0.11613749042967425
5446,C499MPK,-0.24135042118620237,0.21046549163502962
5447,C510LVD,0.2586241302211749,0.5873040152933926
5448,C510NWP,-0.7142376297639957,-0.1814379026776077
5449,C510SXS,-0.5206391466568697,1.297456200079149
5450,C510SXV,-0.2949688944578566,-0.7286527480974327
5451,C510WWR,0.4644436018175078,-0.012859223739037083
5452,C525QXL,-0.7634080927241422,-0.4321890374488248
5453,C525UXN,-0.7145305377443253,-0.7757635451331022
5454,C545ZDQ,-0.3056321292922658,0.658043167785012
5455,C574JGC,-0.4481760303014478,0.7657938118227856
5456,C580FED,-0.39541539537488724,1.0458331767477225
5457,C610IMG,-0.49268564534560677,-0.3877966504447906
5458,C610USU,1.579690126098398,0.9010370563486416
5459,C611AXR,-1.41273393208459,0.6464186130905174
5460,C611BXQ,-0.663526171123984,-0.5980442081870072
5461,C639WKB,0.49943206458299855,-1.193059539371717
5462,C711TES,-0.24856104382034558,-0.38974039987230297
5463,C812DJQ,-0.4072951983936243,1.2576693593458736
5464,C812EJQ,-0.6725195269320839,-0.37972546479328473
5465,C812HRZ,-0.7008483225952045,-0.0932595203013858
5466,C812PJM,-0.16605734970885447,-0.011157413987116933
5467,C812QJM,1.0276797699816465,1.3169836426305297
5468,C812RJL,0.6423122145314443,0.10983138625009498
5469,C812UJN,-0.6982047756003533,-0.4513055178304057
5470,C812UQA,-0.010130257880336198,0.26129416288210483
5471,C812VQA,-0.6754042259523134,-0.049678768318375394
5472,C812XJR,-0.42547518639771154,0.7578815943446088
5473,C898JVR,1.181918347152405,0.8158147673900626
5474,C909YVF,0.8758463377697836,1.2912327911542254
5475,C922HSQ,-1.3179164308854117,0.16704660448771558
5476,C923AXB,-0.6404449179670682,-0.3571652431976783
5477,C939RMI,0.07826854138098485,-1.0771235644601058
5478,C954MNV,-0.6754455323647247,-0.13779219698782563
5479,C958CMF,-0.5076488694609445,0.6159244407431139
5480,D041QVW,-0.2843999650046715,0.6996958550019529
5481,D061QJU,0.8304251691465476,1.2503182409852103
5482,D133VMZ,-0.48249401324564145,0.7899831983466394
5483,D150AAS,0.6740141362158663,0.9336904706230581
5484,D156GTP,0.7490183906433566,0.13820664983227512
5485,D290WBY,0.7516382847140792,1.0965834831983192
5486,D295BSG,0.6648103245046186,-0.30176136444625073
5487,D379DXL,-1.2947455410467321,-0.7224201493109894
5488,D381GCT,-0.5045713066228888,1.1010247735954335
5489,D383DCF,-0.4454938670587381,0.9376024438559134
5490,D463SGR,0.47076579302633487,0.5647599254306634
5491,D540AIE,0.7054482712733267,0.7092770400637064
5492,D578TIT,0.9676430770217157,1.7030227571417371
5493,D583HAU,-0.47407777136227236,0.6150997461218952
5494,D583WZJ,-0.59805467788331,-0.48267460807557705
5495,D656QCP,-0.49325839590963655,-0.572965335126563
5496,D695ZJK,0.7610491425709142,0.8117680232006187
5497,D734NZR,-0.7172240736074729,-0.9166396709282941
5498,D745GAJ,-0.3527251076112493,0.5345136342492188
5499,D779VCY,-0.2494918424494433,2.571933144407868
5500,D779ZDU,0.7251280540151178,0.8361087554640136
5501,D791JBM,-0.4692241957644907,0.8604144464758398
5502,D794CIE,0.3218944076035981,-0.21711793181629727
5503,D796TIM,0.6612565163995339,0.8222091246797001
5504,D847JNV,-0.4921233325029116,1.419271247396518
5505,D857NMA,0.7107185192590822,-0.11079778270698229
5506,D981IAI,0.7257703298104312,0.6743142690891023
5507,E071DKX,-0.5788496615469333,-0.707681465556074
5508,E089IPZ,-0.41215347439135475,1.1349024520927493
5509,E160YJR,-0.16860542949266796,1.1696420346571743
5510,E731ZIS,-0.0274995308130816,1.612096972160427
5511,C015DAE,0.8854560181998267,1.0547692555535406
5512,C024YZN,-0.5688430004277942,1.1207435813713487
5513,C049MDB,0.9040051989139594,0.8241798856607733
5514,C060ZRS,-0.47573661080974405,0.968269539035347
5515,C113BSX,-0.3310464684872493,-0.5459071063320885
5516,C121MIE,-0.27964535411574626,-1.4655570761180423
5517,C121NIN,0.2478323190148249,-1.7717458212713757
5518,C245USF,0.44751849846635094,-0.9191440179721402
5519,C293IUW,-0.42678492108814314,1.3329958483228315
5520,C323YMC,-0.7449362070566818,-1.8277072987365772
5521,C333HYI,0.8572286295264608,2.803592095784426
5522,C371GNT,1.2831615164012924,0.7211373432818041
5523,C412XAC,-0.2793705246180453,-1.1162175063751303
5524,C462ARR,1.3866271779180643,0.27402265196200787
5525,C536VKK,-0.4972487919698003,0.32515425277929044
5526,C554JDA,-0.3775891924299173,1.394341174265509
5527,C611IHJ,-0.4332275387575599,-1.6823948978681267
5528,C611KHT,0.27429728407342924,-0.8323798140248828
5529,C622KNU,-0.3974506824603632,-1.737000435598945
5530,C638BWR,-0.6990043499075009,-0.5004323978299106
5531,C662SCZ,-0.48670326321900054,-0.5981988959770195
5532,C712PVS,0.03824972950038128,-1.5011103794964176
5533,C723RQJ,-0.6560654501106148,-1.5666829540378815
5534,C723UIU,-0.3372670278838235,-0.15011476220297493
5535,C820SFU,-0.36076878291799286,-0.6168997872757226
5536,C820UET,0.5685480023957163,-0.7031210391641323
5537,C892ZDL,-0.055275307845981426,0.183449799905602
5538,C893JIQ,-0.4443431864634199,-0.04340203679551878
5539,C914MMA,-0.6774048704206332,-0.3941615249602813
5540,D037SGW,0.31911507786228416,-1.7188239299855015
5541,D044YMX,-0.12080206161978681,-1.0174229349004926
5542,D190XZS,0.8132995517926672,1.1538276032900552
5543,D229UBP,-0.13751750769284002,-0.6189186387625465
5544,D249TFD,-0.4421266923016061,-1.160212091956941
5545,D786SBF,0.03089126240009146,-1.0570588488254709
5546,E078JTG,0.2381097292269742,0.23529663036996837
5547,E176LXT,-0.6250981695955724,-0.37310087808660564
5548,E687YAF,0.9060098107678866,0.959102051772704
5549,F229PLX,-0.9548194283546646,2.290714974089445
5550,F478JYL,0.7230248939288285,0.8458311321782295
5551,F497LHD,-0.6465137315041238,-0.9022067854568308
5552,F627MSE,-0.47789757299841545,0.6056682180776043
5553,F865PMZ,-1.2765876081951961,0.7609764276919612
5554,C018CLL,-0.6611877821610147,-0.9999833141459951
5555,C018DLL,-1.7547968672895307,-0.701403182893134
5556,C050YYR,-0.7561975201504384,-0.2649833595866491
5557,C115GUI,-1.1223877712457657,-1.010890446805627
5558,C221JTW,-1.7985659152408198,-0.8297883748270175
5559,C224HGP,-0.7994756528207401,-1.2695402730038736
5560,C224RDB,-1.097927598669163,-1.1364307457136626
5561,C224XGN,-1.8533769098661057,-0.6502832433152654
5562,C224ZDA,-0.6810324721258695,-0.24764310323625408
5563,C318HCF,-1.8052782319100498,-0.8365101071295172
5564,C321CNV,-0.7305731577368044,-0.7677963520660233
5565,C321WLB,-0.6540085515805353,-1.1019363404274913
5566,C325EFK,-1.7666053039300014,-0.7919387682788881
5567,C414AMC,-1.8796413794652627,-0.8285873255457591
5568,C414FDT,-1.810253195816964,-0.8270024924140051
5569,C418HMZ,-0.7712791940263843,-0.9586208188096407
5570,C419LQI,-1.8052782319100498,-0.8365101071295172
5571,C425KTY,-0.9937525547734355,-0.6975103654427972
5572,C515SWE,-1.8052782319100498,-0.8365101071295172
5573,C517HYF,-0.6091713899200923,-0.6504744642994381
5574,C519VWB,-0.032851486267357906,-1.821063471081302
5575,C577RLF,-0.5568791842405152,-0.3707946590645545
5576,C615CAJ,-1.1982882734996705,-0.6621613826812043
5577,C617FQL,-1.8793204687609297,-0.5192828281858015
5578,C618KUZ,-1.781789152696587,-0.15921427731717133
5579,C618TWS,-0.9837665718487838,-0.40268286095298955
5580,C718MTV,-1.5251310836981329,0.6102922264509267
5581,C724NPL,-0.726159902292494,-0.7931885534288348
5582,C816IWA,-0.7339642749376657,-1.0782278841125494
5583,C818EDT,-1.7244655097337616,-0.8512785598174805
5584,C824TQJ,-1.7985659152408198,-0.8297883748270175
5585,C915RSD,-1.7904997890568948,-0.8312954329301532
5586,D035MLA,-0.6388553769886859,-1.287811463384839
5587,D039IFX,-1.5406003205813685,0.6554939331948928
5588,D095MQI,-0.49945626557058975,-0.9140495779774809
5589,D247BJK,-1.7432911653353522,-0.8532909539604989
5590,D351RAP,-0.5841875911163575,-0.12596012582197336
5591,D431AIT,-0.539860157420089,-0.24450775553027312
5592,D440UMD,-0.8761838524874292,-0.12473923425081593
5593,D464LTH,-1.7616594427183265,-0.6036029635990228
5594,D683SGD,-0.6741558866921596,1.2030082834549316
5595,D934YKP,-1.7375536331074448,-1.0255605065017424
5596,E585WYV,-1.7701856828828562,-0.8558849279671393
5597,C011FNZ,0.4155004435341574,-0.6259517521738707
5598,C011LEZ,0.3091184859357991,-0.702432265557885
5599,C011PXT,0.8079385297077137,0.9238395827474726
5600,C013EKB,-0.3847172695574786,-0.1056500560052832
5601,C013EKJ,-0.6307157185198058,0.2417210384461258
5602,C013ENW,0.4483724115094046,-0.7036510640821118
5603,C013SXY,0.5734148458000966,-0.5767154649413092
5604,C053RHV,0.6457397516626846,0.7276246877352012
5605,C086VHW,0.5687584994074911,0.9536182919502708
5606,C095EGA,-0.2291763390092456,0.9693470456508982
5607,C139SZG,-0.28587772972005904,0.19078366630774543
5608,C212LTV,-0.33175982394760756,0.06931344450324281
5609,C265EBE,-0.5744868138736147,-0.7262983359457122
5610,C320CJF,-1.5017732892315792,-0.4381773847287882
5611,C323ZAX,-0.717560296065455,0.9065965363770933
5612,C336TJT,0.5428154565147895,-0.8964635387619942
5613,C511DKT,0.4999211244866081,0.7960673950499949
5614,C511GKP,-0.33505869719286874,-0.8908574378681124
5615,C511IJN,0.035252341116521556,-0.39748875137989503
5616,C511UBB,0.17672484208129174,0.5608370477368427
5617,C513AHV,-0.5409618677106944,0.08384250890601565
5618,C513HPP,0.06302638665989825,0.8014854391260896
5619,C513RHW,0.6643161995367387,0.6124873817225073
5620,C513SVG,0.5277686602906939,-0.3529295321255678
5621,C513YDC,0.6011466079403724,0.635025712035692
5622,C513ZDC,0.6418436111124346,0.6062372291812445
5623,C520XME,0.5498123028743331,-0.23128641072216138
5624,C536YEW,0.9537118634786715,2.4819640874609337
5625,C587IBI,-0.4664193873284841,0.2833494088238595
5626,C612RTB,0.33977771513694194,-1.2478493509159436
5627,C612XXR,-0.5623695934164371,-0.9424623259432913
5628,C647UHM,0.7487493669768575,1.0763728654568432
5629,C662FVN,0.5984635138414953,0.9780289482839407
5630,C814LRD,-1.350244673089326,-0.9400670235701234
5631,C911XFY,0.35716047342734003,-0.789400031692995
5632,C929YCX,0.3126746754935624,-0.7699513446878112
5633,C991WPL,0.6052832752918066,-0.7158527287486026
5634,D079IJV,1.3908433376633302,1.2477120198137486
5635,D128ZJN,-0.4091043132088523,-1.244105395881157
5636,D187QWB,0.48032717438371875,1.9826403225633418
5637,D248DSA,0.49835760673410073,0.7952893637974151
5638,D440IPL,0.9192545325237907,2.1647002609653403
5639,D469BZA,0.12306322931622651,0.9864164172991049
5640,D473JTJ,-0.41744551703350113,0.9678333738429288
5641,D527FVR,0.6032146868717253,0.35549872192130766
5642,D646EZD,0.6731254081254555,0.018117620289853403
5643,D868NEW,-0.5836705113282579,-0.13583581140396264
5644,D941RMY,-0.09973955911212552,-0.9545026409832915
5645,E036KRE,0.5728896579164346,-0.2459789079248132
5646,E273PAX,-0.593031111003544,-1.679757257837611
5647,E447WLB,0.785012783111855,-0.09695529771582112
5648,E580YUC,-0.339743756264005,-0.747947555895874
5649,E868GEB,-0.40145169377709516,0.7639390634357265
5650,G380KFK,-0.5878445837037996,-1.7512591829079487
5651,G543YLR,-1.5099641055476873,-0.7279261123831595
5652,G581IRR,0.2816016265102766,0.7210309005578408
5653,G670PEL,-0.5880562197415802,0.6056094297772988
5654,C012WXS,0.23230003791589446,-0.3371330111088949
5655,C016PCL,0.6019370982047729,0.9031952366935218
5656,C023KRA,0.47871499192936384,-0.3737864190995102
5657,C024YEB,0.31586255157931326,-0.8042329931065977
5658,C082ZDM,-0.5362891381596934,0.8172915514617864
5659,C112MIJ,-0.5008079751479871,-0.1871376775533995
5660,C121RGV,-0.9475280538521672,-0.31343464319278347
5661,C123LKC,-0.10234838251228306,-1.4378598586947404
5662,C125IBP,0.20093450564208626,-0.2156138561460032
5663,C135EAD,0.6061144356614161,0.7661133810421829
5664,C164CTT,0.03954748611582691,-0.19888668703470908
5665,C231RWF,-0.6128207628340332,-0.11934338096500345
5666,C262EUP,0.6304313235933413,0.33771045114262516
5667,C311PWD,-0.6447418325447667,-0.393951692888227
5668,C313LPG,-0.3845521779339031,-1.2853100709253669
5669,C313NTD,0.21378543727847513,-1.2886938586294938
5670,C345SIN,1.8394000228150582,1.3905085051360617
5671,C373PJL,-0.7550143778067834,0.9051721905977386
5672,C416TAA,0.34790931434461664,0.20708689759644136
5673,C421YAX,0.44423933418064454,-0.08694948839956543
5674,C427FHW,0.8825468922576308,1.3412455080282217
5675,C440EJX,-0.5809639893203477,-0.6626468570639649
5676,C460EEZ,0.0009282941129633691,-0.7926923146734882
5677,C610BFU,-0.1229191938218363,0.9309496477200113
5678,C610ZFT,-0.7176205746972596,-0.9106760646500954
5679,C671QHS,-0.45693881254300206,0.6655869071675932
5680,C710APL,0.1350171812241883,-0.21850359454024154
5681,C710GMC,0.15752182710527865,0.9023580888180289
5682,C710JUQ,0.4204246774553882,0.9003409391694778
5683,C711CTT,0.5754221075237326,0.09077093472015518
5684,C711GBQ,0.4238745980855987,-0.12341864164223888
5685,C711GSF,0.1272811457694556,-0.030657983960168972
5686,C711MBS,0.10218332437806446,-1.6240057693883374
5687,C711UYL,0.07123435534014837,0.9008003171982023
5688,C770IJW,0.06856406072750998,-0.07899315836270288
5689,C776NMF,1.433497772242276,0.7375962589773112
5690,C812EZW,-0.2254678104026531,0.8183952384462002
5691,C849ZNQ,-0.3542015174938631,1.550529158291078
5692,C886NNA,0.25040902897148665,0.010192457643927453
5693,C912AIV,0.6369739568397198,0.8239367989122252
5694,C931MGP,0.12915074516485664,0.8313320589415273
5695,C952QZA,0.7315000441708173,0.7774337055950613
5696,C958VGK,0.8420931400984973,-0.9445646757199628
5697,C998QTR,0.13601937595106262,-0.597497116578282
5698,D250PUC,0.7443669540527951,1.1123658230454652
5699,D656FEX,0.03759322057897229,1.8518627399532996
5700,D949RSR,0.24164932881329362,-0.041271808347127216
5701,E161YLV,-0.3576860102048587,0.021862970002502122
5702,E284PMI,0.03474618835262008,0.9698819515217473
5703,E445IEU,-0.5182393136238033,-0.08092729958501506
5704,E482UQZ,0.9099854699093977,1.6266779342781728
5705,E586JXI,0.5138535895084592,-0.5372387503030097
5706,E679KAN,-0.7719195075419324,1.0334535733331816
5707,E740CMF,0.7233462200327125,0.9663287126266895
5708,E742DDZ,0.39966574476431144,0.041504678332224584
5709,E944FRC,0.5043579004064016,0.1867384924207224
5710,C096KUE,0.7120061370188807,1.0115045316020428
5711,C112DKE,0.31589866349459095,-0.29945596226501475
5712,C112GKE,-0.44757600088392663,0.7285534132720021
5713,C313IIB,0.6187987118998387,0.7646948341452455
5714,C323IJM,-1.078545566525863,0.20271967386713755
5715,C381NNP,-0.7497578480540863,-0.5206294140792812
5716,C582LCM,0.7032291084962463,-0.23479780827328012
5717,C647BYR,-0.5684677258715384,0.9364397797084903
5718,C656RLT,-0.24851723791406166,0.8250293500364373
5719,C669NXS,-0.3901816809896441,0.19347830223077198
5720,C673WGB,0.023536795859568166,0.8704447594715209
5721,C674GXP,-0.4728538821489039,0.819537337245214
5722,C710CFQ,-0.6549494239713468,-0.3167808021231188
5723,C710GKC,-0.5691575083017494,0.6873423746368301
5724,C710NET,0.18067659084174262,0.9567509188360896
5725,C710PET,0.5219447544898186,0.9714005280438399
5726,C711PNW,-1.4101322479467788,0.6795639105565604
5727,C722IRF,0.5637702438842631,0.8184002408728317
5728,C723QCC,-0.5730439621575535,-0.033059035948127036
5729,C912NBV,-0.5502283016587198,0.5685518331323158
5730,C912WCI,-0.7429758627336981,-0.5675164721068054
5731,C912ZBH,0.2973740393497988,-0.20584549527873303
5732,C924LGC,-0.48098030494512645,0.9028831572815761
5733,C924MFZ,0.3356624957909095,-0.12468407260035054
5734,D272UHC,0.05414273379157284,0.17628373472580047
5735,D467NYB,-0.05274014762101745,-0.23719085834869066
5736,D544TNW,0.47089753446579474,-0.19727391421651538
5737,D752DZJ,-0.7675616363472405,-0.4870414082615974
5738,D796SKB,-0.6023122010171119,-0.12563422810429953
5739,E042ITE,-0.681331637826191,-0.5738914111979434
5740,E963PQW,0.5370687744084651,-0.15428124459335427
5741,E989QZF,-0.4441408434737203,0.9514327181899147
5742,E995CTN,-0.6214466165672201,-0.7652251167107226
5743,C049VNT,-0.26584019397801406,-0.396532258631141
5744,C083VLX,-0.613489706925991,0.5462213692783535
5745,C139KEQ,-0.13748677259218134,-0.39006372252591504
5746,C251XZT,-0.5390731478708922,-0.19501087065935874
5747,C273SDL,-1.2505579646510558,0.19469933353107508
5748,C318DIA,-0.693219575014099,0.04849009156396665
5749,C318ZIE,-0.6846944343174891,0.5418598901751557
5750,C324UUX,-1.3935763398750265,0.9439896063633809
5751,C350VAM,-0.4164461297555316,1.4420356315553886
5752,C396YMF,-0.6213528426882156,-0.30700320230774736
5753,C413BPR,0.6217425378871567,0.14045235556512786
5754,C417UXE,0.4652168801331883,0.3132022023187547
5755,C423FCY,0.4588421105961821,0.21671906996639903
5756,C460CCF,-0.606851541410313,-0.34158709977097657
5757,C499VTW,0.6936421937506145,2.567614868082003
5758,C517TTH,-0.7481023732590826,-0.22551008550139148
5759,C517VRF,-0.40737194131191223,-0.637139660525546
5760,C519MIN,-0.5901543216196783,0.6797125569028196
5761,C523MAD,0.5504741458668507,0.08662473869076132
5762,C524THU,-0.771404917376577,-0.4042904130726016
5763,C569JRH,-0.5959387120997679,-0.5037808524040377
5764,C635IZB,-0.639673827979839,-0.36005004789653355
5765,C658JHW,-0.5602625344597411,0.07942463078320572
5766,C679ZGM,-0.3324913909061248,-0.34837415599782595
5767,C681YHD,-0.4803153625205236,1.1162527347627191
5768,C763SYE,-0.12217848395866128,0.10688881286888305
5769,C821KBL,-1.430984044321656,0.5915278830341255
5770,C838GUC,-0.3798876435334485,0.6791581785557038
5771,C860QWY,-0.5635682294808768,-0.3192236060444307
5772,C882UIH,0.5059064832244399,-0.9382586741598012
5773,C927DUB,-1.1903812450375872,0.8208405136033801
5774,C938EES,-0.45036803743975246,1.0085262989794797
5775,C952LHL,-1.2592873682420147,0.6769473259165599
5776,C955QSH,-0.18380232282111866,0.24505068627309515
5777,C959MPG,-0.4539082926487384,0.982956178962454
5778,C973DTU,0.10179317834507064,2.3027801393307037
5779,C987KAR,-1.3225552189008176,-0.1860712322758124
5780,D092BNM,-0.03268528607729065,-0.32260044622983347
5781,D140WIC,-0.6146155942978838,-0.45336789434536945
5782,D269JBS,0.6082912206929943,0.19000789960148892
5783,D462YJS,-0.3114056357732697,0.02843346604131187
5784,D494NPI,-0.5338805793502994,0.5987980549289643
5785,D570UQG,-1.2914269787351322,0.6716105162386719
5786,D580WBS,0.8040161494752769,2.246495132864849
5787,D645RQX,-0.5662784547477142,0.12520316627674133
5788,D670CMT,0.579070697279227,-0.522470599703152
5789,D681XJZ,0.819381767987336,-0.038359541275867805
5790,D787EVW,-0.49830833463451696,0.880055743391131
5791,D931MQS,-0.5178581232415929,0.18787933557965947
5792,E653LVY,-0.5924609673643942,0.26650805949712836
5793,E742MBJ,-0.17808531408421435,0.6092010145403823
5794,E859GCB,-1.2079044327078465,0.6877169227423056
5795,E969EJF,-0.48198846292379266,-0.34308555099181987
5796,C012GPQ,-1.7358795904011932,-0.3672171929380646
5797,C012IJL,-1.4556029852517849,-0.5433952916236651
5798,C012MJM,0.18949562284720284,-1.3000976944950382
5799,C012NJM,-0.9555746397653127,0.11302959364992386
5800,C012NQP,-0.887485897447978,0.663942563125806
5801,C012WPN,0.3587269909205778,0.5564511202038508
5802,C112TFU,-1.372295440665106,-0.3202784163240128
5803,C186HBW,-0.8019431951109426,-0.6588177018751668
5804,C197APA,-0.7421716326686885,0.5792409144815444
5805,C211CXC,0.05234294438330554,-0.1764815897633589
5806,C211GYY,-0.6396475506606365,-0.07429905502856549
5807,C211RRW,-0.5796008577770192,0.943419407062342
5808,C211UXE,-0.17423720460674114,0.7016604175895528
5809,C213BSY,-0.8099627037129934,0.5767030543105106
5810,C213UFQ,0.02649263471032903,-0.9680149507666254
5811,C213WSZ,-0.902532093872278,0.7582628796228789
5812,C287ZGY,-1.0262451225441762,-0.19298837740900213
5813,C311BQM,0.04435329859973261,-0.1046305035416859
5814,C311IHA,-0.34880218388835516,-0.6554877591228914
5815,C311MGH,-1.0268842208139237,-0.2872882051977283
5816,C311YQL,-0.7707539821770341,-0.38061470475751047
5817,C354EXQ,-1.6854854269897268,-0.3646637178734239
5818,C378YGI,-0.15540805717247935,-0.4530365291720896
5819,C412HMG,-0.996505323401312,-0.5551502820283949
5820,C412KMH,-0.3574683653590364,0.735512204404286
5821,C412LFA,-0.7122510908958499,0.5890395319063271
5822,C412LKL,0.011650964217334064,-0.6734493534192056
5823,C416UDE,-0.5150235194469008,-1.932041413942016
5824,C446RFR,-0.3039870732808385,-1.0598981034908055
5825,C497SPV,-0.002403706306222728,-0.7765750444579107
5826,C510EEM,0.42149541767444193,0.15413501485417722
5827,C510FEB,-1.116606745763297,-0.37225892335720245
5828,C510XEN,-0.6688176183686142,0.5214897430767601
5829,C510YEN,-1.2283620699730944,0.07518233872685513
5830,C552SES,-0.7512155068948332,-0.49023447523789904
5831,C567AVE,0.23707277599910764,0.613481114619121
5832,C587CLE,-0.7550015177608403,-0.4644305300126153
5833,C610FIC,-0.9760473649226219,0.7606152030512697
5834,C610GIC,-0.8678707460551973,0.47162960940652787
5835,C611JTJ,-1.7263411391265617,-0.10364651436828924
5836,C611STL,0.2720336034168026,0.5447503430985831
5837,C611ZNC,-0.23596825469796082,0.735649349438296
5838,C615JGU,-0.3126801116582499,-0.7250676651691008
5839,C624JME,-1.2827848155074886,0.2282547217045605
5840,C624KMU,-0.4366019238422047,-0.7914702680578671
5841,C637MPU,0.6863033682585908,0.903197436803024
5842,C647WTH,-1.5975995637074127,1.4058045072050134
5843,C656LZG,-0.3526168022347176,0.675677382570513
5844,C660BKJ,-1.214303094134204,0.41252792602053484
5845,C710NAZ,-1.4283441269265615,-0.3978282448795303
5846,C711PCX,-0.38064076127019303,1.1332894455307805
5847,C713BHE,-0.4597814670208233,-0.129353291763283
5848,C713FIA,-0.03551202121431821,-0.4781086596147224
5849,C783IJL,-0.37824765845145286,-0.2770838373183637
5850,C812ARB,-0.4916331236753345,-1.120167323923823
5851,C812DQG,-0.4927047729196475,-0.24944383518574778
5852,C812GFZ,-0.9486840381512234,0.6124254514301705
5853,C812TGC,-0.6265304277015061,-0.30068362190688724
5854,C812VGC,-0.6189307784182265,-0.4173866627119761
5855,C867TML,-0.6203777602552134,0.8143463466834618
5856,D129FZY,-0.10570410796134294,-1.7493940072525138
5857,D143LHF,0.4522677522061197,-0.24630287425939523
5858,D234HEH,-0.8692205409855945,-1.0276815157395018
5859,D379EWE,0.4588620218210878,-0.44562732536745137
5860,D674MUN,-1.0275226932895256,-0.24571062656621218
5861,D795KSQ,-1.5877011553522067,-0.355315917663244
5862,D871NGT,0.031182292109188353,-0.23696227955363933
5863,D875GJQ,-1.0914496027499894,0.7873737259829671
5864,E640MGP,-0.4872266608130044,-0.38342796703744925
5865,E682CBL,-0.32996638669002765,1.0860930390037016
5866,E732PKB,-1.0323371856719255,-0.27237768674640583
5867,E777ZWE,-0.5857841066948476,-0.03682946682430146
5868,C047NAJ,-0.669981946912298,0.05015580642370447
5869,C065IJU,-0.12416339863634131,-0.3530450319699551
5870,C217BNZ,-0.5909821704519551,0.9670894372371921
5871,C230UKI,-0.30341472951948345,2.331038842424181
5872,C263XQE,-0.6160635176827347,0.7273376636529048
5873,C324XKZ,-0.31302434973267224,1.1027967189879453
5874,C374WVG,-0.44596249672379923,0.782916481973927
5875,C378IFG,-0.46241906595190246,0.47846078254625757
5876,C553WMS,0.32719301364017855,-0.2858328555150337
5877,C618LAD,-0.5726068378793264,-2.077625060731789
5878,C618MAD,0.472056924487868,0.8438042052426592
5879,C719MUC,-0.5598539296651371,0.4791707838655097
5880,C732YEE,-0.7446472965009256,-0.7516073957567336
5881,C817BIF,0.4793856538823579,0.9669331970143028
5882,C817UID,-0.6290109730870956,-0.25679728271722624
5883,C819DCH,-0.42112858746105913,1.1195551462547866
5884,C824THX,-0.5703080269881678,1.0203508711549791
5885,C842LFX,0.5765167306375396,0.7527055421807677
5886,C918QWE,0.4782109884321524,-0.38389925399512637
5887,C918YYH,0.3680840307439657,-0.3391030083144077
5888,D027RDQ,-0.5929965287971476,1.6952161781061605
5889,D052NJD,-0.5238488029561734,0.9698535393080309
5890,D069BZD,-0.429677590705046,0.758192585643059
5891,D141WDI,0.42680569238378835,1.368181392254548
5892,D159JWR,-0.5722368172956704,-0.2844865704671107
5893,D176YWP,-0.5735239159567823,2.2909666996071496
5894,D181DFX,0.33232568541740803,0.7205990356593431
5895,D238ZQS,-0.454514848361442,0.9682979677325886
5896,D382TLF,-0.7636478574367705,0.9311586931032109
5897,D386BFZ,-0.4779416344167326,0.6752462806055789
5898,D443YTP,0.686943089766988,0.8217089047490127
5899,D499QGI,-0.5741295981402139,-0.347775762676771
